Timestamp,Src_IP,Src_Port,Dst_IP,Dst_Port,Flags,Label
2025-06-14 09:57:41,57.144.129.32,443,192.168.1.11,40322,A,
2025-06-14 09:57:41,57.144.129.32,443,192.168.1.11,40322,PA,trafego normal
2025-06-14 09:57:41,192.168.1.11,40322,57.144.129.32,443,A,
2025-06-14 09:57:43,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:43,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:43,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:43,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,45616,194.124.204.71,443,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,45616,194.124.204.71,443,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,56318,172.64.151.134,443,PA,trafego normal
2025-06-14 09:57:43,192.168.1.11,60220,167.250.72.227,53,Sem Flag,
2025-06-14 09:57:43,192.168.1.11,58991,167.250.72.227,53,Sem Flag,
2025-06-14 09:57:43,192.168.1.11,56318,172.64.151.134,443,PA,trafego normal
2025-06-14 09:57:43,167.250.72.227,53,192.168.1.11,60220,Sem Flag,
2025-06-14 09:57:43,167.250.72.227,53,192.168.1.11,58991,Sem Flag,
2025-06-14 09:57:43,172.64.151.134,443,192.168.1.11,56318,A,
2025-06-14 09:57:43,172.64.151.134,443,192.168.1.11,56318,A,
2025-06-14 09:57:43,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:44,194.124.204.71,443,192.168.1.11,45616,A,
2025-06-14 09:57:44,194.124.204.71,443,192.168.1.11,45616,A,
2025-06-14 09:57:44,194.124.204.71,443,192.168.1.11,45616,PA,trafego normal
2025-06-14 09:57:44,194.124.204.71,443,192.168.1.11,45616,PA,trafego normal
2025-06-14 09:57:44,192.168.1.11,45616,194.124.204.71,443,A,
2025-06-14 09:57:44,172.64.151.134,443,192.168.1.11,56318,PA,trafego normal
2025-06-14 09:57:44,172.64.151.134,443,192.168.1.11,56318,PA,trafego normal
2025-06-14 09:57:44,172.64.151.134,443,192.168.1.11,56318,PA,trafego normal
2025-06-14 09:57:44,172.64.151.134,443,192.168.1.11,56318,PA,trafego normal
2025-06-14 09:57:44,192.168.1.11,56318,172.64.151.134,443,A,
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,PA,trafego normal
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,A,
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,A,
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,A,
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,A,
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,A,
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,A,
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,A,
2025-06-14 09:57:45,192.168.1.11,58986,142.250.78.142,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47374,216.239.34.180,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47374,216.239.34.180,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,A,trafego normal
2025-06-14 09:57:45,142.250.78.142,443,192.168.1.11,58986,A,
2025-06-14 09:57:45,216.239.34.180,443,192.168.1.11,47374,A,
2025-06-14 09:57:45,216.239.34.180,443,192.168.1.11,47374,A,
2025-06-14 09:57:45,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:45,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:45,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:45,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:45,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:45,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:45,216.239.34.180,443,192.168.1.11,47374,PA,trafego normal
2025-06-14 09:57:45,216.239.34.180,443,192.168.1.11,47374,PA,trafego normal
2025-06-14 09:57:45,216.239.34.180,443,192.168.1.11,47374,PA,trafego normal
2025-06-14 09:57:45,192.168.1.11,47374,216.239.34.180,443,A,
2025-06-14 09:57:45,192.168.1.11,47374,216.239.34.180,443,PA,trafego normal
2025-06-14 09:57:45,216.239.34.180,443,192.168.1.11,47374,A,
2025-06-14 09:57:45,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:46,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:46,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:46,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:47,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:47,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:47,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:47,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:47,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:47,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:47,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:47,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:47,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:47,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:47,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:49,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:49,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:49,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:50,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:50,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:50,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:50,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:50,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:50,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:51,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:51,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:51,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:51,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:52,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:52,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:52,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:52,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:52,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:54,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:54,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:54,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:54,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:54,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:54,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:54,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:54,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:56,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:56,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:56,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:56,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:56,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:56,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:56,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:56,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:56,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:56,192.168.1.4,37326,192.168.1.11,80,S,
2025-06-14 09:57:56,192.168.1.11,80,192.168.1.4,37326,SA,
2025-06-14 09:57:56,192.168.1.4,37326,192.168.1.11,80,A,
2025-06-14 09:57:56,192.168.1.4,37326,192.168.1.11,80,RA,
2025-06-14 09:57:58,192.168.1.4,37342,192.168.1.11,80,S,
2025-06-14 09:57:58,192.168.1.11,80,192.168.1.4,37342,SA,
2025-06-14 09:57:58,192.168.1.4,37342,192.168.1.11,80,R,
2025-06-14 09:57:58,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:58,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:58,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:58,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:57:58,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:58,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:57:58,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:57:58,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:57:58,192.168.1.4,44162,192.168.1.11,587,S,
2025-06-14 09:57:58,192.168.1.11,587,192.168.1.4,44162,RA,
2025-06-14 09:57:58,192.168.1.4,37348,192.168.1.11,80,S,
2025-06-14 09:57:58,192.168.1.11,80,192.168.1.4,37348,SA,
2025-06-14 09:57:58,192.168.1.4,37348,192.168.1.11,80,A,
2025-06-14 09:57:58,192.168.1.4,36798,192.168.1.11,3389,S,
2025-06-14 09:57:58,192.168.1.11,3389,192.168.1.4,36798,RA,
2025-06-14 09:57:58,192.168.1.4,37348,192.168.1.11,80,RA,
2025-06-14 09:57:58,192.168.1.4,44656,192.168.1.11,113,S,
2025-06-14 09:57:58,192.168.1.11,113,192.168.1.4,44656,RA,
2025-06-14 09:57:58,192.168.1.4,34702,192.168.1.11,8080,S,
2025-06-14 09:57:58,192.168.1.11,8080,192.168.1.4,34702,RA,
2025-06-14 09:57:58,192.168.1.4,60602,192.168.1.11,23,S,
2025-06-14 09:57:58,192.168.1.11,23,192.168.1.4,60602,RA,
2025-06-14 09:57:58,192.168.1.4,53318,192.168.1.11,111,S,
2025-06-14 09:57:58,192.168.1.11,111,192.168.1.4,53318,RA,
2025-06-14 09:57:58,192.168.1.4,51764,192.168.1.11,135,S,
2025-06-14 09:57:58,192.168.1.11,135,192.168.1.4,51764,RA,
2025-06-14 09:57:58,192.168.1.4,58336,192.168.1.11,8888,S,
2025-06-14 09:57:58,192.168.1.11,8888,192.168.1.4,58336,RA,
2025-06-14 09:57:58,192.168.1.4,44260,192.168.1.11,995,S,
2025-06-14 09:57:58,192.168.1.11,995,192.168.1.4,44260,RA,
2025-06-14 09:57:58,192.168.1.4,42998,192.168.1.11,25,S,
2025-06-14 09:57:58,192.168.1.11,25,192.168.1.4,42998,RA,
2025-06-14 09:57:58,192.168.1.4,47644,192.168.1.11,21,S,
2025-06-14 09:57:58,192.168.1.11,21,192.168.1.4,47644,SA,
2025-06-14 09:57:58,192.168.1.4,51774,192.168.1.11,139,S,
2025-06-14 09:57:58,192.168.1.11,139,192.168.1.4,51774,SA,
2025-06-14 09:57:58,192.168.1.4,47644,192.168.1.11,21,A,
2025-06-14 09:57:58,192.168.1.4,49228,192.168.1.11,199,S,
2025-06-14 09:57:58,192.168.1.11,199,192.168.1.4,49228,RA,
2025-06-14 09:57:58,192.168.1.4,51774,192.168.1.11,139,A,
2025-06-14 09:57:58,192.168.1.11,21,192.168.1.4,47644,PA,trafego normal
2025-06-14 09:57:58,192.168.1.4,35486,192.168.1.11,993,S,
2025-06-14 09:57:58,192.168.1.11,993,192.168.1.4,35486,RA,
2025-06-14 09:57:58,192.168.1.4,53344,192.168.1.11,3306,S,
2025-06-14 09:57:58,192.168.1.11,3306,192.168.1.4,53344,RA,
2025-06-14 09:57:58,192.168.1.4,47644,192.168.1.11,21,A,
2025-06-14 09:57:58,192.168.1.4,49478,192.168.1.11,554,S,
2025-06-14 09:57:58,192.168.1.11,554,192.168.1.4,49478,RA,
2025-06-14 09:57:58,192.168.1.4,44582,192.168.1.11,5900,S,
2025-06-14 09:57:58,192.168.1.11,5900,192.168.1.4,44582,RA,
2025-06-14 09:57:58,192.168.1.4,60374,192.168.1.11,143,S,
2025-06-14 09:57:58,192.168.1.11,143,192.168.1.4,60374,RA,
2025-06-14 09:57:58,192.168.1.4,57812,192.168.1.11,53,S,
2025-06-14 09:57:58,192.168.1.11,53,192.168.1.4,57812,RA,
2025-06-14 09:57:58,192.168.1.4,60984,192.168.1.11,256,S,
2025-06-14 09:57:58,192.168.1.11,256,192.168.1.4,60984,RA,
2025-06-14 09:57:58,192.168.1.4,58420,192.168.1.11,110,S,
2025-06-14 09:57:58,192.168.1.11,110,192.168.1.4,58420,RA,
2025-06-14 09:57:58,192.168.1.4,41122,192.168.1.11,22,S,
2025-06-14 09:57:58,192.168.1.11,22,192.168.1.4,41122,SA,
2025-06-14 09:57:58,192.168.1.4,47644,192.168.1.11,21,RA,
2025-06-14 09:57:58,192.168.1.4,51774,192.168.1.11,139,RA,
2025-06-14 09:57:58,192.168.1.4,59518,192.168.1.11,1723,S,
2025-06-14 09:57:58,192.168.1.11,1723,192.168.1.4,59518,RA,
2025-06-14 09:57:58,192.168.1.4,41122,192.168.1.11,22,A,
2025-06-14 09:57:58,192.168.1.4,49486,192.168.1.11,445,S,
2025-06-14 09:57:58,192.168.1.11,445,192.168.1.4,49486,SA,
2025-06-14 09:57:58,192.168.1.4,33194,192.168.1.11,1720,S,
2025-06-14 09:57:58,192.168.1.11,1720,192.168.1.4,33194,RA,
2025-06-14 09:57:58,192.168.1.4,49486,192.168.1.11,445,A,
2025-06-14 09:57:58,192.168.1.4,48326,192.168.1.11,1025,S,
2025-06-14 09:57:58,192.168.1.11,1025,192.168.1.4,48326,RA,
2025-06-14 09:57:58,192.168.1.4,53744,192.168.1.11,443,S,
2025-06-14 09:57:58,192.168.1.11,443,192.168.1.4,53744,RA,
2025-06-14 09:57:58,192.168.1.4,45472,192.168.1.11,5998,S,
2025-06-14 09:57:58,192.168.1.11,5998,192.168.1.4,45472,RA,
2025-06-14 09:57:58,192.168.1.4,36162,192.168.1.11,3221,S,
2025-06-14 09:57:58,192.168.1.11,3221,192.168.1.4,36162,RA,
2025-06-14 09:57:58,192.168.1.4,40290,192.168.1.11,1556,S,
2025-06-14 09:57:58,192.168.1.11,1556,192.168.1.4,40290,RA,
2025-06-14 09:57:58,192.168.1.4,47204,192.168.1.11,2002,S,
2025-06-14 09:57:58,192.168.1.11,2002,192.168.1.4,47204,RA,
2025-06-14 09:57:58,192.168.1.11,22,192.168.1.4,41122,PA,trafego normal
2025-06-14 09:57:58,192.168.1.4,54404,192.168.1.11,2920,S,
2025-06-14 09:57:58,192.168.1.11,2920,192.168.1.4,54404,RA,
2025-06-14 09:57:58,192.168.1.4,41122,192.168.1.11,22,A,
2025-06-14 09:57:58,192.168.1.4,43018,192.168.1.11,8290,S,
2025-06-14 09:57:58,192.168.1.11,8290,192.168.1.4,43018,RA,
2025-06-14 09:57:58,192.168.1.4,41684,192.168.1.11,1199,S,
2025-06-14 09:57:58,192.168.1.11,1199,192.168.1.4,41684,RA,
2025-06-14 09:57:58,192.168.1.4,37510,192.168.1.11,1998,S,
2025-06-14 09:57:58,192.168.1.11,1998,192.168.1.4,37510,RA,
2025-06-14 09:57:58,192.168.1.4,52788,192.168.1.11,3260,S,
2025-06-14 09:57:58,192.168.1.11,3260,192.168.1.4,52788,RA,
2025-06-14 09:57:58,192.168.1.4,34808,192.168.1.11,1035,S,
2025-06-14 09:57:58,192.168.1.11,1035,192.168.1.4,34808,RA,
2025-06-14 09:57:58,192.168.1.4,56626,192.168.1.11,10001,S,
2025-06-14 09:57:58,192.168.1.11,10001,192.168.1.4,56626,RA,
2025-06-14 09:57:58,192.168.1.4,41122,192.168.1.11,22,RA,
2025-06-14 09:57:58,192.168.1.4,49486,192.168.1.11,445,RA,
2025-06-14 09:57:58,192.168.1.4,37866,192.168.1.11,2869,S,
2025-06-14 09:57:58,192.168.1.11,2869,192.168.1.4,37866,RA,
2025-06-14 09:57:58,192.168.1.4,40358,192.168.1.11,4446,S,
2025-06-14 09:57:58,192.168.1.11,4446,192.168.1.4,40358,RA,
2025-06-14 09:57:58,192.168.1.4,43412,192.168.1.11,5922,S,
2025-06-14 09:57:58,192.168.1.11,5922,192.168.1.4,43412,RA,
2025-06-14 09:57:58,192.168.1.4,55156,192.168.1.11,1010,S,
2025-06-14 09:57:58,192.168.1.11,1010,192.168.1.4,55156,RA,
2025-06-14 09:57:58,192.168.1.4,36990,192.168.1.11,1079,S,
2025-06-14 09:57:58,192.168.1.11,1079,192.168.1.4,36990,RA,
2025-06-14 09:57:58,192.168.1.4,57290,192.168.1.11,6689,S,
2025-06-14 09:57:58,192.168.1.11,6689,192.168.1.4,57290,RA,
2025-06-14 09:57:58,192.168.1.4,49380,192.168.1.11,1049,S,
2025-06-14 09:57:58,192.168.1.11,1049,192.168.1.4,49380,RA,
2025-06-14 09:57:58,192.168.1.4,39080,192.168.1.11,6123,S,
2025-06-14 09:57:58,192.168.1.11,6123,192.168.1.4,39080,RA,
2025-06-14 09:57:58,192.168.1.4,59100,192.168.1.11,2191,S,
2025-06-14 09:57:58,192.168.1.11,2191,192.168.1.4,59100,RA,
2025-06-14 09:57:58,192.168.1.4,40632,192.168.1.11,2003,S,
2025-06-14 09:57:58,192.168.1.11,2003,192.168.1.4,40632,RA,
2025-06-14 09:57:58,192.168.1.4,40840,192.168.1.11,1309,S,
2025-06-14 09:57:58,192.168.1.11,1309,192.168.1.4,40840,RA,
2025-06-14 09:57:58,192.168.1.4,59610,192.168.1.11,7920,S,
2025-06-14 09:57:58,192.168.1.11,7920,192.168.1.4,59610,RA,
2025-06-14 09:57:58,192.168.1.4,35826,192.168.1.11,4224,S,
2025-06-14 09:57:58,192.168.1.11,4224,192.168.1.4,35826,RA,
2025-06-14 09:57:58,192.168.1.4,43526,192.168.1.11,406,S,
2025-06-14 09:57:58,192.168.1.11,406,192.168.1.4,43526,RA,
2025-06-14 09:57:58,192.168.1.4,59258,192.168.1.11,481,S,
2025-06-14 09:57:58,192.168.1.11,481,192.168.1.4,59258,RA,
2025-06-14 09:57:58,192.168.1.4,46104,192.168.1.11,32780,S,
2025-06-14 09:57:58,192.168.1.11,32780,192.168.1.4,46104,RA,
2025-06-14 09:57:58,192.168.1.4,56940,192.168.1.11,668,S,
2025-06-14 09:57:58,192.168.1.11,668,192.168.1.4,56940,RA,
2025-06-14 09:57:58,192.168.1.4,55956,192.168.1.11,1259,S,
2025-06-14 09:57:58,192.168.1.11,1259,192.168.1.4,55956,RA,
2025-06-14 09:57:58,192.168.1.4,59466,192.168.1.11,3737,S,
2025-06-14 09:57:58,192.168.1.11,3737,192.168.1.4,59466,RA,
2025-06-14 09:57:58,192.168.1.4,44198,192.168.1.11,100,S,
2025-06-14 09:57:58,192.168.1.11,100,192.168.1.4,44198,RA,
2025-06-14 09:57:58,192.168.1.4,57910,192.168.1.11,10617,S,
2025-06-14 09:57:58,192.168.1.11,10617,192.168.1.4,57910,RA,
2025-06-14 09:57:58,192.168.1.4,59172,192.168.1.11,34572,S,
2025-06-14 09:57:58,192.168.1.11,34572,192.168.1.4,59172,RA,
2025-06-14 09:57:58,192.168.1.4,35444,192.168.1.11,6839,S,
2025-06-14 09:57:58,192.168.1.11,6839,192.168.1.4,35444,RA,
2025-06-14 09:57:58,192.168.1.4,38276,192.168.1.11,10629,S,
2025-06-14 09:57:58,192.168.1.11,10629,192.168.1.4,38276,RA,
2025-06-14 09:57:58,192.168.1.4,47014,192.168.1.11,7778,S,
2025-06-14 09:57:58,192.168.1.11,7778,192.168.1.4,47014,RA,
2025-06-14 09:57:58,192.168.1.4,52214,192.168.1.11,19842,S,
2025-06-14 09:57:58,192.168.1.11,19842,192.168.1.4,52214,RA,
2025-06-14 09:57:58,192.168.1.4,59928,192.168.1.11,407,S,
2025-06-14 09:57:58,192.168.1.11,407,192.168.1.4,59928,RA,
2025-06-14 09:57:58,192.168.1.4,52106,192.168.1.11,9081,S,
2025-06-14 09:57:58,192.168.1.11,9081,192.168.1.4,52106,RA,
2025-06-14 09:57:58,192.168.1.4,37974,192.168.1.11,4129,S,
2025-06-14 09:57:58,192.168.1.11,4129,192.168.1.4,37974,RA,
2025-06-14 09:57:58,192.168.1.4,35618,192.168.1.11,1183,S,
2025-06-14 09:57:58,192.168.1.11,1183,192.168.1.4,35618,RA,
2025-06-14 09:57:58,192.168.1.4,55558,192.168.1.11,9666,S,
2025-06-14 09:57:58,192.168.1.11,9666,192.168.1.4,55558,RA,
2025-06-14 09:57:58,192.168.1.4,53470,192.168.1.11,5190,S,
2025-06-14 09:57:58,192.168.1.11,5190,192.168.1.4,53470,RA,
2025-06-14 09:57:58,192.168.1.4,60310,192.168.1.11,27715,S,
2025-06-14 09:57:58,192.168.1.11,27715,192.168.1.4,60310,RA,
2025-06-14 09:57:58,192.168.1.4,37786,192.168.1.11,2382,S,
2025-06-14 09:57:58,192.168.1.11,2382,192.168.1.4,37786,RA,
2025-06-14 09:57:58,192.168.1.4,53544,192.168.1.11,3071,S,
2025-06-14 09:57:58,192.168.1.11,3071,192.168.1.4,53544,RA,
2025-06-14 09:57:58,192.168.1.4,59150,192.168.1.11,6000,S,
2025-06-14 09:57:58,192.168.1.11,6000,192.168.1.4,59150,RA,
2025-06-14 09:57:58,192.168.1.4,47752,192.168.1.11,3052,S,
2025-06-14 09:57:58,192.168.1.11,3052,192.168.1.4,47752,RA,
2025-06-14 09:57:58,192.168.1.4,41762,192.168.1.11,2381,S,
2025-06-14 09:57:58,192.168.1.11,2381,192.168.1.4,41762,RA,
2025-06-14 09:57:58,192.168.1.4,35768,192.168.1.11,9110,S,
2025-06-14 09:57:58,192.168.1.11,9110,192.168.1.4,35768,RA,
2025-06-14 09:57:58,192.168.1.4,56342,192.168.1.11,19315,S,
2025-06-14 09:57:58,192.168.1.11,19315,192.168.1.4,56342,RA,
2025-06-14 09:57:58,192.168.1.4,49384,192.168.1.11,1247,S,
2025-06-14 09:57:58,192.168.1.11,1247,192.168.1.4,49384,RA,
2025-06-14 09:57:58,192.168.1.4,55664,192.168.1.11,13,S,
2025-06-14 09:57:58,192.168.1.11,13,192.168.1.4,55664,RA,
2025-06-14 09:57:58,192.168.1.4,50260,192.168.1.11,10626,S,
2025-06-14 09:57:58,192.168.1.11,10626,192.168.1.4,50260,RA,
2025-06-14 09:57:58,192.168.1.4,54262,192.168.1.11,9200,S,
2025-06-14 09:57:58,192.168.1.11,9200,192.168.1.4,54262,RA,
2025-06-14 09:57:58,192.168.1.4,43652,192.168.1.11,1443,S,
2025-06-14 09:57:58,192.168.1.11,1443,192.168.1.4,43652,RA,
2025-06-14 09:57:58,192.168.1.4,42584,192.168.1.11,7002,S,
2025-06-14 09:57:58,192.168.1.11,7002,192.168.1.4,42584,RA,
2025-06-14 09:57:58,192.168.1.4,37656,192.168.1.11,6788,S,
2025-06-14 09:57:58,192.168.1.11,6788,192.168.1.4,37656,RA,
2025-06-14 09:57:58,192.168.1.4,39958,192.168.1.11,2043,S,
2025-06-14 09:57:58,192.168.1.11,2043,192.168.1.4,39958,RA,
2025-06-14 09:57:58,192.168.1.4,55788,192.168.1.11,5101,S,
2025-06-14 09:57:58,192.168.1.11,5101,192.168.1.4,55788,RA,
2025-06-14 09:57:58,192.168.1.4,48410,192.168.1.11,1021,S,
2025-06-14 09:57:58,192.168.1.11,1021,192.168.1.4,48410,RA,
2025-06-14 09:57:58,192.168.1.4,44596,192.168.1.11,1461,S,
2025-06-14 09:57:58,192.168.1.11,1461,192.168.1.4,44596,RA,
2025-06-14 09:57:58,192.168.1.4,43676,192.168.1.11,8042,S,
2025-06-14 09:57:58,192.168.1.11,8042,192.168.1.4,43676,RA,
2025-06-14 09:57:58,192.168.1.4,41598,192.168.1.11,666,S,
2025-06-14 09:57:58,192.168.1.11,666,192.168.1.4,41598,RA,
2025-06-14 09:57:58,192.168.1.4,59800,192.168.1.11,5222,S,
2025-06-14 09:57:58,192.168.1.11,5222,192.168.1.4,59800,RA,
2025-06-14 09:57:58,192.168.1.4,60392,192.168.1.11,15002,S,
2025-06-14 09:57:58,192.168.1.11,15002,192.168.1.4,60392,RA,
2025-06-14 09:57:58,192.168.1.4,47462,192.168.1.11,8222,S,
2025-06-14 09:57:58,192.168.1.11,8222,192.168.1.4,47462,RA,
2025-06-14 09:57:58,192.168.1.4,41280,192.168.1.11,5051,S,
2025-06-14 09:57:58,192.168.1.11,5051,192.168.1.4,41280,RA,
2025-06-14 09:57:58,192.168.1.4,40046,192.168.1.11,8649,S,
2025-06-14 09:57:58,192.168.1.11,8649,192.168.1.4,40046,RA,
2025-06-14 09:57:58,192.168.1.4,45136,192.168.1.11,2046,S,
2025-06-14 09:57:58,192.168.1.11,2046,192.168.1.4,45136,RA,
2025-06-14 09:57:58,192.168.1.4,39594,192.168.1.11,1052,S,
2025-06-14 09:57:58,192.168.1.11,1052,192.168.1.4,39594,RA,
2025-06-14 09:57:58,192.168.1.4,52286,192.168.1.11,1641,S,VARREDURA_DE_PORTA
2025-06-14 09:57:58,192.168.1.11,1641,192.168.1.4,52286,RA,
2025-06-14 09:57:58,192.168.1.4,59400,192.168.1.11,5907,S,VARREDURA_DE_PORTA
2025-06-14 09:57:58,192.168.1.11,5907,192.168.1.4,59400,RA,
2025-06-14 09:57:58,192.168.1.4,40968,192.168.1.11,1077,S,VARREDURA_DE_PORTA
2025-06-14 09:57:58,192.168.1.11,1077,192.168.1.4,40968,RA,
2025-06-14 09:57:58,192.168.1.4,50528,192.168.1.11,1971,S,VARREDURA_DE_PORTA
2025-06-14 09:57:58,192.168.1.11,1971,192.168.1.4,50528,RA,
2025-06-14 09:57:58,192.168.1.4,45642,192.168.1.11,1277,S,VARREDURA_DE_PORTA
2025-06-14 09:57:58,192.168.1.11,1277,192.168.1.4,45642,RA,
